食品群,食品番号,索引番号,食品名　100gあたり栄養素,エネルギー kcal,たんぱく質 g,脂質 g,炭水化物 g,食塩相当量 g
15,15177,2169,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　こしあん,353,8.3,5.4,63.7,0.3
15,15178,2170,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　つぶしあん,355,8.6,5.7,63.1,0.3
15,15179,2171,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　カスタードクリーム,375,9.6,10.5,56.7,0.4
15,15079,2172,＜ケーキ・ペストリー類＞　パイ　パイ皮,373,5,25.4,36.4,1
15,15080,2173,＜ケーキ・ペストリー類＞　パイ　アップルパイ,294,4,17.5,32.8,0.4
15,15081,2174,＜ケーキ・ペストリー類＞　パイ　ミートパイ,381,9.7,29.9,22.2,1.1
15,15082,2175,＜ケーキ・ペストリー類＞　バターケーキ,422,5.8,25.3,48,0.6
15,15083,2176,＜ケーキ・ペストリー類＞　ホットケーキ,253,7.7,5.4,45.3,0.7
15,15084,2177,＜ケーキ・ペストリー類＞　ワッフル　カスタードクリーム入り,241,7.3,7.9,38.1,0.2
15,15085,2178,＜ケーキ・ペストリー類＞　ワッフル　ジャム入り,279,4.9,4.2,57.3,0.1
15,15086,2179,＜デザート菓子類＞　カスタードプリン,116,5.7,5.5,14,0.2
15,15136,2180,＜デザート菓子類＞　牛乳寒天,61,1.1,1.3,12.2,0
15,15142,2181,＜デザート菓子類＞　こんにゃくゼリー,65,0,0.1,16.4,0.1
15,15087,2182,＜デザート菓子類＞　ゼリー　オレンジ,80,2.1,0.1,19.8,0
15,15088,2183,＜デザート菓子類＞　ゼリー　コーヒー,43,1.6,0,10.3,0
15,15089,2184,＜デザート菓子類＞　ゼリー　ミルク,103,4.3,3.7,14.4,0.1
15,15090,2185,＜デザート菓子類＞　ゼリー　ワイン,65,1.7,0,13.2,0
15,15091,2186,＜デザート菓子類＞　ババロア,204,5.6,12.9,19.9,0.1
15,15092,2187,＜ビスケット類＞　ウエハース,439,7.6,13.6,75.3,1.2
15,15141,2188,＜ビスケット類＞　ウエハース　クリーム入り,492,7.5,21.8,65.5,0.9
15,15093,2189,＜ビスケット類＞　クラッカー　オイルスプレークラッカー,481,8.5,22.5,63.9,1.5
15,15094,2190,＜ビスケット類＞　クラッカー　ソーダクラッカー,421,10.4,9.8,74.4,1.9
15,15095,2191,＜ビスケット類＞　サブレ,459,6.1,16.6,73.5,0.2
15,15054,2192,＜ビスケット類＞　中華風クッキー,513,5.1,29.5,61.8,0.2
15,15097,2193,＜ビスケット類＞　ビスケット　ハードビスケット,422,7.6,10.0,77.8,0.8
15,15098,2194,＜ビスケット類＞　ビスケット　ソフトビスケット,512,5.7,27.6,62.6,0.6
15,15099,2195,＜ビスケット類＞　プレッツェル,465,9.9,18.6,68.2,1.9
15,15096,2196,＜ビスケット類＞　リーフパイ,558,5.8,35.5,55.8,0.1
15,15100,2197,＜ビスケット類＞　ロシアケーキ,486,5.8,23.4,65.8,0.5
15,15101,2198,＜スナック類＞　小麦粉あられ,472,7.6,19.5,68.8,1.8
15,15102,2199,＜スナック類＞　コーンスナック,516,5.2,27.1,65.3,1.2
15,15103,2200,＜スナック類＞　ポテトチップス　ポテトチップス,541,4.7,35.2,54.7,1
15,15104,2201,＜スナック類＞　ポテトチップス　成形ポテトチップス,515,5.8,32.0,57.3,0.9
15,15109,2202,＜キャンデー類＞　かわり玉,392,0,0,99.5,0
15,15105,2203,＜キャンデー類＞　キャラメル,426,4.0,11.7,77.9,0.3
15,15107,2204,＜キャンデー類＞　ゼリーキャンデー,334,0,0,83.9,0
15,15108,2205,＜キャンデー類＞　ゼリービーンズ,358,0,0,90.4,0
15,15110,2206,＜キャンデー類＞　ドロップ,389,0,0,98,0
15,15111,2207,＜キャンデー類＞　バタースコッチ,414,0,6.5,91,0.4
15,15112,2208,＜キャンデー類＞　ブリットル,506,12.6,26.5,58.1,0.2
15,15113,2209,＜キャンデー類＞　マシュマロ,324,2.1,0,79.3,0
15,15106,2210,＜キャンデー類＞　ラムネ,373,0,0.5,92.2,0.2
15,15137,2211,＜チョコレート類＞　アーモンドチョコレート,562,11.4,40.4,43.3,0.1
15,15114,2212,＜チョコレート類＞　カバーリングチョコレート,488,7.1,24.3,64.2,0.3
15,15186,2212-1,＜チョコレート類＞　スイートチョコレート,530,5.8,37.7,52.6,0
15,15187,2212-2,＜チョコレート類＞　スイートチョコレート　カカオ増量,539,8.9,41.3,43.3,0
15,15115,2213,＜チョコレート類＞　ホワイトチョコレート,588,7.2,39.5,50.9,0.2
15,15116,2214,＜チョコレート類＞　ミルクチョコレート,550,6.9,34.1,55.8,0.2
15,15117,2215,＜果実菓子類＞　マロングラッセ,303,1.1,0.3,77.4,0.1
15,15118,2216,＜チューインガム類＞　板ガム,388,0,0,96.9,0
15,15119,2217,＜チューインガム類＞　糖衣ガム,390,0,0,97.6,0
15,15120,2218,＜チューインガム類＞　風船ガム,387,0,0,96.7,0
15,15138,2219,＜その他＞　カスタードクリーム,174,5.1,7.6,24.8,0.1
15,15139,2220,＜その他＞　しるこ　こしあん,211,4.7,0.3,48.7,0
15,15140,2221,＜その他＞　しるこ　つぶしあん,179,4.2,0.4,40.5,0.1
15,15180,2222,＜その他＞　チョコレートクリーム,481,4.6,32,47.3,0.5
16,16001,2223,＜アルコール飲料類＞　（醸造酒類）　清酒　普通酒,107,0.4,0,4.9,0
16,16002,2224,＜アルコール飲料類＞　（醸造酒類）　清酒　純米酒,102,0.4,0,3.6,0
16,16003,2225,＜アルコール飲料類＞　（醸造酒類）　清酒　本醸造酒,106,0.4,0,4.5,0
16,16004,2226,＜アルコール飲料類＞　（醸造酒類）　清酒　吟醸酒,103,0.3,0,3.6,0
16,16005,2227,＜アルコール飲料類＞　（醸造酒類）　清酒　純米吟醸酒,102,0.4,0,4.1,0
16,16006,2228,＜アルコール飲料類＞　（醸造酒類）　ビール　淡色,39,0.3,0,3.1,0
16,16007,2229,＜アルコール飲料類＞　（醸造酒類）　ビール　黒,45,0.4,0,3.6,0
16,16008,2230,＜アルコール飲料類＞　（醸造酒類）　ビール　スタウト,62,0.5,0,4.9,0
16,16009,2231,＜アルコール飲料類＞　（醸造酒類）　発泡酒,44,0.1,0,3.6,0
16,16010,2232,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　白,75,0.1,0,2.0,0
16,16011,2233,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　赤,68,0.2,0,1.5,0
16,16012,2234,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ,71,0.1,0,4.0,0
16,16013,2235,＜アルコール飲料類＞　（醸造酒類）　紹興酒,126,1.7,0,5.1,0
16,16014,2236,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　連続式蒸留しょうちゅう,203,0,0,0,0
16,16015,2237,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　単式蒸留しょうちゅう,144,0,0,0,0
16,16060,2238,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　泡盛,206,0,0,0,0
16,16016,2239,＜アルコール飲料類＞　（蒸留酒類）　ウイスキー,234,0,0,0,0
16,16017,2240,＜アルコール飲料類＞　（蒸留酒類）　ブランデー,234,0,0,0,0
16,16018,2241,＜アルコール飲料類＞　（蒸留酒類）　ウオッカ,237,0,0,0,0
16,16019,2242,＜アルコール飲料類＞　（蒸留酒類）　ジン,280,0,0,0.1,0
16,16020,2243,＜アルコール飲料類＞　（蒸留酒類）　ラム,237,0,0,0.1,0
16,16021,2244,＜アルコール飲料類＞　（蒸留酒類）　マオタイ酒,317,0,0,0,0
16,16022,2245,＜アルコール飲料類＞　（混成酒類）　梅酒,155,0.1,0,20.7,0
16,16023,2246,＜アルコール飲料類＞　（混成酒類）　合成清酒,108,0.1,0,5.3,0
16,16024,2247,＜アルコール飲料類＞　（混成酒類）　白酒,236,1.9,0,48.1,0
16,16025,2248,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん,241,0.3,0,43.2,0
16,16026,2249,＜アルコール飲料類＞　（混成酒類）　みりん　本直し,179,0.1,0,14.4,0
16,16027,2250,＜アルコール飲料類＞　（混成酒類）　薬味酒,181,0,0,26.8,0
16,16028,2251,＜アルコール飲料類＞　（混成酒類）　キュラソー,319,0,0,26.4,0
16,16029,2252,＜アルコール飲料類＞　（混成酒類）　スイートワイン,125,0.1,0,13.4,0
16,16030,2253,＜アルコール飲料類＞　（混成酒類）　ペパーミント,300,0,0,37.6,0
16,16031,2254,＜アルコール飲料類＞　（混成酒類）　ベルモット　甘口タイプ,151,0.1,0,16.4,0
16,16032,2255,＜アルコール飲料類＞　（混成酒類）　ベルモット　辛口タイプ,113,0.1,0,3.7,0
16,16059,2256,＜アルコール飲料類＞　（混成酒類）　缶チューハイ　レモン風味,51,0,0,2.9,0
16,16033,2257,＜茶類＞　（緑茶類）　玉露　茶,241,29.1,4.1,43.9,0
16,16034,2258,＜茶類＞　（緑茶類）　玉露　浸出液,5,1.3,0,0,0
16,16035,2259,＜茶類＞　（緑茶類）　抹茶　茶,237,29.6,5.3,39.5,0
16,16036,2260,＜茶類＞　（緑茶類）　せん茶　茶,229,24.5,4.7,47.7,0
16,16037,2261,＜茶類＞　（緑茶類）　せん茶　浸出液,2,0.2,0,0.2,0
16,16038,2262,＜茶類＞　（緑茶類）　かまいり茶　浸出液,1,0.1,0,0,0
16,16062,2262-1,＜茶類＞　（緑茶類）　番茶　茶,266,21.8,5.3,52.0 ,0
16,16039,2263,＜茶類＞　（緑茶類）　番茶　浸出液,0,0,0,0.1,0
16,16063,2263-1,＜茶類＞　（緑茶類）　ほうじ茶　茶,257,18.4,5.0 ,59.4,0
16,16040,2264,＜茶類＞　（緑茶類）　ほうじ茶　浸出液,0,0,0,0.1,0
16,16041,2265,＜茶類＞　（緑茶類）　玄米茶　浸出液,0,0,0,0,0
16,16042,2266,＜茶類＞　（発酵茶類）　ウーロン茶　浸出液,0,0,0,0.1,0
16,16043,2267,＜茶類＞　（発酵茶類）　紅茶　茶,234,20.3,2.5,51.7,0
16,16044,2268,＜茶類＞　（発酵茶類）　紅茶　浸出液,1,0.1,0,0.1,0
16,16045,2269,＜コーヒー・ココア類＞　コーヒー　浸出液,4,0.2,0,0.7,0
16,16046,2270,＜コーヒー・ココア類＞　コーヒー　インスタントコーヒー,287,14.7,0.3,56.5,0.1
16,16064,2270-1,＜コーヒー・ココア類＞　コーヒー　缶コーヒー　無糖,3,0.1,0,0.5,0.1
16,16047,2271,＜コーヒー・ココア類＞　コーヒー　コーヒー飲料　乳成分入り　加糖,38,0.7,0.3,8.2,0.1
16,16048,2272,＜コーヒー・ココア類＞　ココア　ピュアココア,386,18.5,21.6,42.4,0
16,16049,2273,＜コーヒー・ココア類＞　ココア　ミルクココア,400,7.4,6.8,80.4,0.7
16,16056,2274,＜その他＞　青汁　ケール,312,13.8,4.4,70.2,0.6
16,16050,2275,＜その他＞　甘酒,76,1.7,0.1,18.3,0.2
16,16051,2276,＜その他＞　昆布茶,173,5.2,0.2,42.0,51.3
16,16057,2277,＜その他＞　スポーツドリンク,21,0,0,5.1,0.1
16,16052,2278,＜その他＞　（炭酸飲料類）　果実色飲料,51,0,0,12.8,0
16,16053,2279,＜その他＞　（炭酸飲料類）　コーラ,46,0.1,0,11.4,0
16,16054,2280,＜その他＞　（炭酸飲料類）　サイダー,41,0,0,10.2,0
16,16058,2281,＜その他＞　（炭酸飲料類）　ビール風味炭酸飲料,5,0.1,0,1.2,0
16,16061,2282,＜その他＞　なぎなたこうじゅ　浸出液,0,0,0,0,0
16,16055,2283,＜その他＞　麦茶　浸出液,1,0,0,0.3,0
17,17001,2284,＜調味料類＞　（ウスターソース類）　ウスターソース,117,1.0,0.1,27.1,8.5
17,17002,2285,＜調味料類＞　（ウスターソース類）　中濃ソース,129,0.8,0.1,30.9,5.8
17,17003,2286,＜調味料類＞　（ウスターソース類）　濃厚ソース,130,0.9,0.1,30.9,5.6
17,17085,2287,＜調味料類＞　（ウスターソース類）　お好み焼きソース,144,1.6,0.1,33.7,4.9
17,17004,2288,＜調味料類＞　（辛味調味料類）　トウバンジャン,49,2.0,2.3,7.9,17.8
17,17005,2289,＜調味料類＞　（辛味調味料類）　チリペッパーソース,58,0.7,0.5,12.8,1.6
17,17006,2290,＜調味料類＞　（辛味調味料類）　ラー油,887,0.1,99.8,0,0
17,17007,2291,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,76,7.7,0,7.9,14.5
17,17086,2292,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ　減塩,68,8.1,0,9.0,8.3
17,17008,2293,＜調味料類＞　（しょうゆ類）　うすくちしょうゆ,60,5.7,0,5.8,16
17,17139,2294,＜調味料類＞　（しょうゆ類）　うすくちしょうゆ　低塩,77,6.4,0,7.6,12.8
17,17009,2295,＜調味料類＞　（しょうゆ類）　たまりしょうゆ,111,11.8,0,15.9,13
17,17010,2296,＜調味料類＞　（しょうゆ類）　さいしこみしょうゆ,101,9.6,0,15.9,12.4
17,17011,2297,＜調味料類＞　（しょうゆ類）　しろしょうゆ,86,2.5,0,19.2,14.2
17,17087,2298,＜調味料類＞　（しょうゆ類）　だししょうゆ,39,4,0,4.1,7.3
17,17088,2299,＜調味料類＞　（しょうゆ類）　照りしょうゆ,172,2.4,0,35.7,4
17,17012,2300,＜調味料類＞　（食塩類）　食塩,0,0,0,0,99.5
17,17013,2301,＜調味料類＞　（食塩類）　並塩,0,0,0,0,97.3
17,17146,2302,＜調味料類＞　（食塩類）　減塩タイプ食塩　調味料含む,50,0,0,16.7,49.4
17,17147,2303,＜調味料類＞　（食塩類）　減塩タイプ食塩　調味料不使用,0,0,0,0,45.7
17,17014,2304,＜調味料類＞　（食塩類）　精製塩　家庭用,0,0,0,0,99.6
17,17089,2305,＜調味料類＞　（食塩類）　精製塩　業務用,0,0,0,0,99.6
17,17090,2306,＜調味料類＞　（食酢類）　黒酢,54,1.0,0,9.0,0
17,17015,2307,＜調味料類＞　（食酢類）　穀物酢,25,0.1,0,2.4,0
17,17016,2308,＜調味料類＞　（食酢類）　米酢,46,0.2,0,7.4,0
17,17091,2309,＜調味料類＞　（食酢類）　果実酢　バルサミコ酢,99,0.5,0,19.4,0.1
17,17017,2310,＜調味料類＞　（食酢類）　果実酢　ぶどう酢,22,0.1,0,1.2,0
17,17018,2311,＜調味料類＞　（食酢類）　果実酢　りんご酢,26,0.1,0,2.4,0
17,17130,2312,＜調味料類＞　（だし類）　あごだし,0,0.1,0,0,0
17,17019,2313,＜調味料類＞　（だし類）　かつおだし　荒節,2,0.4,0,0,0.1
17,17131,2314,＜調味料類＞　（だし類）　かつおだし　本枯れ節,2,0.5,0,0,0.1
17,17020,2315,＜調味料類＞　（だし類）　昆布だし　水出し,4,0.1,0,0.9,0.2
17,17132,2316,＜調味料類＞　（だし類）　昆布だし　煮出し,5,0.1,0,1.3,0.2
17,17021,2317,＜調味料類＞　（だし類）　かつお・昆布だし　荒節・昆布だし,2,0.3,0,0.3,0.1
17,17148,2318,＜調味料類＞　（だし類）　かつお・昆布だし　本枯れ節・昆布だし,2,0.3,0,0.4,0.1
17,17022,2319,＜調味料類＞　（だし類）　しいたけだし,4,0.1,0,0.9,0
17,17023,2320,＜調味料類＞　（だし類）　煮干しだし,1,0.1,0.1,0,0.1
17,17024,2321,＜調味料類＞　（だし類）　鶏がらだし,7,0.9,0.4,0,0.1
17,17025,2322,＜調味料類＞　（だし類）　中華だし,3,0.8,0,0,0.1
17,17026,2323,＜調味料類＞　（だし類）　洋風だし,6,1.3,0,0.3,0.5
17,17027,2324,＜調味料類＞　（だし類）　固形ブイヨン,233,7.0,4.3,42.1,43.2
17,17092,2325,＜調味料類＞　（だし類）　顆粒おでん用,166,9.6,0.1,31.7,56.4
17,17093,2326,＜調味料類＞　（だし類）　顆粒中華だし,210,12.6,1.6,36.6,47.5
17,17028,2327,＜調味料類＞　（だし類）　顆粒和風だし,223,24.2,0.3,31.1,40.6
17,17140,2328,＜調味料類＞　（だし類）　なべつゆ　ストレート　しょうゆ味,20,1,0,4.1,1.8
17,17029,2329,＜調味料類＞　（だし類）　めんつゆ　ストレート,44,2.2,0,8.7,3.3
17,17141,2330,＜調味料類＞　（だし類）　めんつゆ　二倍濃縮,71,3.4,0,14.4,6.6
17,17030,2331,＜調味料類＞　（だし類）　めんつゆ　三倍濃縮,98,4.5,0,20.0,9.9
17,17142,2332,＜調味料類＞　（だし類）　ラーメンスープ　濃縮　しょうゆ味　ストレートしょうゆ味,157,3.3,11.7,9.9,17.1
17,17143,2333,＜調味料類＞　（だし類）　ラーメンスープ　濃縮　みそ味　ストレートみそ味,187,6.4,11,16.8,16.5
17,17094,2334,＜調味料類＞　（調味ソース類）　甘酢,116,0.1,0,28.4,1.2
17,17095,2335,＜調味料類＞　（調味ソース類）　エビチリの素,54,1.2,1.4,9.5,1.8
17,17031,2336,＜調味料類＞　（調味ソース類）　オイスターソース,105,7.7,0.3,18.3,11.4
17,17096,2337,＜調味料類＞　（調味ソース類）　黄身酢,219,6.3,13.1,20,5.7
17,17133,2338,＜調味料類＞　（調味ソース類）　魚醤油　いかなごしょうゆ,64,13.9,0,2.1,21.2
17,17134,2339,＜調味料類＞　（調味ソース類）　魚醤油　いしる　（いしり）,67,12.8,0,4.2,21.9
17,17135,2340,＜調味料類＞　（調味ソース類）　魚醤油　しょっつる,29,6.1,0,1.1,24.3
17,17107,2341,＜調味料類＞　（調味ソース類）　魚醤油　ナンプラー,47,9.1,0.1,2.7,22.9
17,17097,2342,＜調味料類＞　（調味ソース類）　ごま酢,212,4,8,29.9,1.7
17,17098,2343,＜調味料類＞　（調味ソース類）　ごまだれ,282,7.2,15.1,29.2,4.3
17,17099,2344,＜調味料類＞　（調味ソース類）　三杯酢,85,0.9,0,17.8,2
17,17100,2345,＜調味料類＞　（調味ソース類）　二杯酢,59,3.5,0,7.6,6.4
17,17101,2346,＜調味料類＞　（調味ソース類）　すし酢　ちらし・稲荷用,150,0.1,0,34.9,6.5
17,17102,2347,＜調味料類＞　（調味ソース類）　すし酢　にぎり用,70,0.2,0,14.3,9.8
17,17103,2348,＜調味料類＞　（調味ソース類）　すし酢　巻き寿司・箱寿司用,107,0.1,0,23.8,8.6
17,17104,2349,＜調味料類＞　（調味ソース類）　中華風合わせ酢,153,3,3.4,24.8,5.5
17,17105,2350,＜調味料類＞　（調味ソース類）　デミグラスソース,82,2.9,3.0,11.0,1.3
17,17106,2351,＜調味料類＞　（調味ソース類）　テンメンジャン,249,8.5,7.7,38.1,7.3
17,17108,2352,＜調味料類＞　（調味ソース類）　冷やし中華のたれ,114,2.1,1.2,23.1,5.8
17,17109,2353,＜調味料類＞　（調味ソース類）　ホワイトソース,99,1.8,6.2,9.2,1
17,17110,2354,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ,49,3.4,0.1,7.4,5.8
17,17137,2355,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ　市販品,59,3.7,0,10.8,7.8
